"Land";"RB";"Kreis";"Gem";"Name";"Flaeche";"Einwohner";"maennlich";"weiblich";"plz"
13;0;58;94;"Schönberg, Stadt";38,09;4420;2192;2228;23923
13;0;58;95;"Seehof";4,33;1019;504;515;19069
13;0;58;96;"Selmsdorf";36,12;2621;1296;1325;23923
13;0;58;98;"Testorf-Steinfort";23,86;671;348;323;23936
13;0;58;99;"Thandorf";9,08;180;87;93;19217
13;0;58;100;"Upahl";15,95;744;370;374;23936
13;0;58;101;"Utecht";11,03;356;200;156;19217
13;0;58;102;"Veelböken";32,53;811;390;421;19205
13;0;58;103;"Ventschow";13,55;810;400;410;19417
13;0;58;104;"Vitense";13,16;351;184;167;19217
13;0;58;105;"Warin, Stadt";44,26;3646;1786;1860;19417
13;0;58;106;"Warnow";15,99;635;329;306;23936
13;0;58;107;"Wedendorf";11,3;292;143;149;19217
13;0;58;108;"Zickhusen";12,44;616;333;283;19069
13;0;58;109;"Zierow";10,09;735;374;361;23968
13;0;58;110;"Zurow";40,68;1376;707;669;23992
13;0;58;111;"Züsow";19,38;369;195;174;23992
13;0;58;112;"Moor-Rolofshagen";21,17;539;300;239;23948
13;0;58;113;"Kalkhorst";51,91;1918;984;934;23942
13;0;58;114;"Bobitz";65,48;2735;1406;1329;23996
13;0;58;115;"Königsfeld";32,4;994;519;475;19217
13;0;58;116;"Hohenkirchen";40,98;1573;810;763;23948
13;0;59;2;"Anklam, Stadt";41,66;14092;6784;7308;17389
13;0;59;3;"Bandelin";16,98;672;325;347;17506
13;0;59;5;"Bargischow";21,7;388;192;196;17398
13;0;59;6;"Behrenhoff";24,37;772;399;373;17498
13;0;59;7;"Benz";24,5;984;506;478;17429
13;0;59;8;"Blesewitz";12,65;267;138;129;17392
13;0;59;9;"Boldekow";30,94;604;302;302;17392
13;0;59;11;"Brünzow";16,14;705;353;352;17509
13;0;59;12;"Buddenhagen";11,79;456;219;237;17440
13;0;59;13;"Bugewitz";56,77;319;174;145;17398
13;0;59;14;"Buggenhagen";27,04;296;149;147;17440
13;0;59;15;"Butzow";12,82;468;246;222;17392
13;0;59;16;"Dargelin";15,64;401;207;194;17498
13;0;59;17;"Dargen";28,22;563;281;282;17419
13;0;59;18;"Dersekow";26,15;1106;564;542;17498
13;0;59;19;"Diedrichshagen";17,28;465;244;221;17498
13;0;59;20;"Drewelow";7,44;182;86;96;17392
13;0;59;21;"Ducherow";23,57;2166;1085;1081;17398
13;0;59;22;"Garz";10,04;205;89;116;17419
13;0;59;23;"Gribow";8,17;214;95;119;17506
13;0;59;25;"Groß Kiesow";47,65;1485;748;737;17495
13;0;59;27;"Groß Polzin";29,38;493;251;242;17390
13;0;59;28;"Gützkow, Stadt";34,36;2776;1397;1379;17506
13;0;59;29;"Hanshagen";9,65;942;476;466;17509
13;0;59;31;"Hinrichshagen";9,98;857;434;423;17498
13;0;59;32;"Hohendorf";30,53;958;481;477;17440
13;0;59;33;"Iven";15,76;219;113;106;17391
13;0;59;34;"Japenzin";12,72;217;117;100;17392
13;0;59;36;"Kamminke";2,96;305;149;156;17419
13;0;59;37;"Karlsburg";28,58;1479;716;763;17495
13;0;59;38;"Karlshagen";5,07;3137;1547;1590;17449
13;0;59;39;"Katzow";26,2;655;339;316;17509
13;0;59;40;"Kemnitz";19,21;1187;585;602;17509
13;0;59;41;"Klein Bünzow";34,78;877;437;440;17390
13;0;59;42;"Kölzin";14,47;365;192;173;17506
13;0;59;43;"Korswandt";12,81;556;279;277;17419
13;0;59;44;"Koserow";6,04;1696;810;886;17459
13;0;59;45;"Krien";21,83;792;391;401;17391
13;0;59;46;"Kröslin";22,39;1900;957;943;17440
13;0;59;47;"Krummin";10,7;253;135;118;17440
13;0;59;48;"Krusenfelde";12,55;190;95;95;17391
13;0;59;49;"Lassan, Stadt";12,6;1392;719;673;17440
13;0;59;50;"Levenhagen";13,18;425;229;196;17498
13;0;59;51;"Liepen";18;315;161;154;17391
13;0;59;52;"Loddin";5,9;1050;513;537;17459
13;0;59;53;"Loissin";15,3;889;488;401;17509
13;0;59;54;"Löwitz";30,67;449;258;191;17398
13;0;59;55;"Lubmin";13,87;2031;1040;991;17509
13;0;59;57;"Lühmannsdorf";5,65;728;373;355;17495
13;0;59;58;"Lüssow";8,32;179;91;88;17506
13;0;59;59;"Lütow";16,3;368;195;173;17440
13;0;59;60;"Medow";28,92;632;314;318;17391
13;0;59;62;"Mesekenhagen";25,52;1030;520;510;17498
13;0;59;63;"Mölschow";15,1;845;426;419;17449
13;0;59;65;"Murchin";46,27;916;460;456;17390
13;0;59;66;"Neetzow";25,18;637;341;296;17391
13;0;59;69;"Neu Boltenhagen";24,37;640;322;318;17509
13;0;59;70;"Neu Kosenow";24,89;639;329;310;17398
13;0;59;71;"Neuendorf A";13,9;153;79;74;17379
13;0;59;72;"Neuendorf B";13,79;180;91;89;17391
13;0;59;73;"Neuenkirchen";15,66;324;163;161;17392
13;0;59;74;"Neuenkirchen";23,09;2329;1140;1189;17498
13;0;59;75;"Peenemünde";24,99;345;200;145;17449
13;0;59;76;"Pelsin";14,92;316;165;151;17392
13;0;59;77;"Postlow";14,71;409;202;207;17391
13;0;59;78;"Pudagla";13,26;444;232;212;17429
13;0;59;79;"Pulow";15,38;320;170;150;17440
13;0;59;80;"Putzar";17,43;231;117;114;17392
13;0;59;81;"Rankwitz";30,72;654;338;316;17406
13;0;59;83;"Rathebur";9,14;164;90;74;17398
13;0;59;84;"Rossin";12,63;161;83;78;17398
13;0;59;85;"Rubenow";35,21;865;442;423;17509
13;0;59;86;"Rubkow";35,02;739;378;361;17390
13;0;59;87;"Sarnow";23,22;505;266;239;17392
13;0;59;88;"Sauzin";6,61;411;217;194;17440
13;0;59;89;"Schmatzin";17,65;343;172;171;17390
13;0;59;91;"Spantekow";36,48;810;408;402;17392
13;0;59;93;"Stolpe";17,67;362;191;171;17391
13;0;59;94;"Stolpe auf Usedom";14,85;384;191;193;17406
13;0;59;95;"Trassenheide";6,5;963;491;472;17449
13;0;59;96;"Ückeritz";13,85;989;492;497;17459
13;0;59;97;"Usedom, Stadt";38,58;1892;971;921;17406
13;0;59;98;"Wackerow";31,72;1481;739;742;17498
13;0;59;99;"Weitenhagen";21,02;1602;816;786;17498
13;0;59;100;"Wietstock";10,85;150;79;71;17379
13;0;59;101;"Wolgast, Stadt";19,2;12359;6053;6306;17438
13;0;59;102;"Wrangelsburg";14,99;236;108;128;17495
13;0;59;103;"Wusterhusen";19,08;1286;654;632;17509
13;0;59;104;"Zemitz";30,96;876;459;417;17440
13;0;59;105;"Zempin";3,11;943;467;476;17459
13;0;59;106;"Ziethen";18,24;432;235;197;17390
13;0;59;107;"Zinnowitz";9,05;3700;1723;1977;17454
13;0;59;109;"Zirchow";9,42;630;343;287;17419
13;0;59;110;"Züssow";29,52;1504;772;732;17495
13;0;59;111;"Mellenthin";19,25;472;239;233;17429
13;0;59;112;"Heringsdorf";37,45;9426;4476;4950;17424
13;0;60;1;"Banzkow";28,26;2132;1079;1053;19079
13;0;60;3;"Barnin";16,96;479;238;241;19089
13;0;60;4;"Blankenberg";21,33;451;226;225;19412
13;0;60;5;"Borkow";28,11;536;279;257;19406
13;0;60;6;"Broock";18,14;407;213;194;19386
13;0;60;7;"Brüel, Stadt";27,3;3022;1480;1542;19412
13;0;60;8;"Bülow";23,85;394;206;188;19089
13;0;60;9;"Cambs";20,82;734;367;367;19067
13;0;60;10;"Crivitz, Stadt";58,41;4806;2317;2489;19089
13;0;60;11;"Dabel";24,72;1458;761;697;19406
13;0;60;12;"Damm";17,88;546;282;264;19374
13;0;60;13;"Demen";46,79;1106;598;508;19089
13;0;60;14;"Diestelow";23,46;491;255;236;19399
13;0;60;15;"Dobbertin";58,97;1303;674;629;19399
13;0;60;16;"Domsühl";28,95;1132;593;539;19374
13;0;60;17;"Friedrichsruhe";34,66;971;468;503;19374
13;0;60;20;"Ganzlin";14,85;582;289;293;19395
13;0;60;21;"Gischow";16,87;296;167;129;19386
13;0;60;22;"Gneven";10,28;403;209;194;19065
13;0;60;24;"Godern";4,59;337;171;166;19065
13;0;60;25;"Göhren";20,02;401;209;192;19089
13;0;60;26;"Goldberg, Stadt";27,36;3616;1772;1844;19399
13;0;60;27;"Goldenstädt";24,02;653;331;322;19079
13;0;60;28;"Granzin";22,91;536;282;254;19386
13;0;60;29;"Grebbin";24,72;525;268;257;19374
13;0;60;30;"Groß Godems";15,21;394;197;197;19372
13;0;60;32;"Groß Niendorf";15,76;248;124;124;19374
13;0;60;33;"Herzberg";21,75;374;200;174;19374
13;0;60;35;"Hohen Pritz";23,77;501;271;230;19406
13;0;60;36;"Karbow-Vietlübbe";20,66;440;230;210;19386
13;0;60;37;"Karow";38,53;873;459;414;19395
13;0;60;38;"Karrenzin";26,4;657;319;338;19372
13;0;60;39;"Klinken";14,93;367;183;184;19374
13;0;60;40;"Kobrow";37,45;478;271;207;19406
13;0;60;41;"Kreien";24,83;425;228;197;19386
13;0;60;42;"Kritzow";25,09;551;284;267;19386
13;0;60;45;"Langen Brütz";15,45;511;265;246;19067
13;0;60;46;"Langen Jarchow";10,67;284;154;130;19412
13;0;60;47;"Langenhagen";8,67;144;75;69;19399
13;0;60;48;"Leezen";26,25;2227;1134;1093;19067
13;0;60;49;"Lübz, Stadt";31,02;6132;2946;3186;19386
13;0;60;50;"Lutheran";8,46;335;162;173;19386
13;0;60;51;"Marnitz";30,95;836;397;439;19376
13;0;60;52;"Matzlow-Garwitz";18,46;672;327;345;19372
13;0;60;53;"Mestlin";32,56;907;468;439;19374
13;0;60;54;"Mustin";26,08;501;242;259;19406
13;0;60;55;"Neu Poserin";47,34;599;304;295;19399
13;0;60;56;"Parchim, Stadt";106,61;19187;9354;9833;19370
13;0;60;57;"Passow";24,62;773;394;379;19386
13;0;60;59;"Pinnow";14,17;1629;825;804;19065
13;0;60;60;"Plate";22,05;3544;1791;1753;19086
13;0;60;61;"Plau am See, Stadt";77,46;5804;2818;2986;19395
13;0;60;63;"Raben Steinfeld";9,6;1141;571;570;19065
13;0;60;64;"Raduhn";13,25;526;262;264;19374
13;0;60;67;"Rom";33,6;908;463;445;19372
13;0;60;70;"Severin";11,16;279;134;145;19374
13;0;60;71;"Siggelkow";54,85;1019;545;474;19376
13;0;60;72;"Spornitz";48,81;1479;778;701;19372
13;0;60;73;"Sternberg, Stadt";67,67;4619;2250;2369;19406
13;0;60;74;"Stolpe";20,58;404;198;206;19372
13;0;60;76;"Suckow";27,18;663;327;336;19376
13;0;60;77;"Sukow";21,35;1514;761;753;19079
13;0;60;78;"Techentin";32,75;604;320;284;19399
13;0;60;79;"Tessenow";35,96;703;367;336;19376
13;0;60;80;"Tramm";21,9;618;323;295;19089
13;0;60;81;"Wahlstorf";12,46;152;79;73;19386
13;0;60;82;"Weitendorf";41,93;493;269;224;19412
13;0;60;83;"Wendisch Priborn";26,76;472;250;222;19395
13;0;60;84;"Wendisch Waren";14,03;404;221;183;19399
13;0;60;86;"Werder";18,08;431;218;213;19386
13;0;60;87;"Wessin";17,07;499;246;253;19089
13;0;60;88;"Witzin";18,79;519;269;250;19406
13;0;60;89;"Zahrensdorf";14,03;385;206;179;19412
13;0;60;90;"Zapel";11,57;460;236;224;19089
13;0;60;91;"Ziegendorf";36,48;751;375;376;19372
13;0;60;92;"Zölkow";22,97;674;342;332;19374
13;0;60;93;"Gallin-Kuppentin";29,61;613;311;302;19386
13;0;60;94;"Barkhagen";30,28;611;309;302;19395
13;0;60;95;"Buchberg";46,36;631;328;303;19395
13;0;60;96;"Dobin am See";34,78;1990;1019;971;19067
13;0;60;97;"Kuhlen-Wendorf";49,61;1007;512;495;19412
13;0;61;1;"Altefähr";20,59;1261;648;613;18573
13;0;61;2;"Altenkirchen";22,42;1065;554;511;18556
13;0;61;3;"Baabe";2,26;895;430;465;18586
13;0;61;4;"Bergen auf Rügen, Stadt";41,77;14430;6947;7483;18528
13;0;61;5;"Binz";25,22;5430;2616;2814;18609
13;0;61;6;"Breege";16,04;793;426;367;18556
13;0;61;7;"Buschvitz";10,14;235;123;112;18528
13;0;61;8;"Dranske";20,73;1321;678;643;18556
13;0;61;9;"Dreschvitz";22,51;821;426;395;18573
13;0;61;10;"Gager";8,69;411;212;199;18586
13;0;61;11;"Garz/Rügen, Stadt";65,44;2567;1271;1296;18574
13;0;61;12;"Gingst";21,66;1432;693;739;18569
13;0;61;13;"Glowe";22,14;1040;522;518;18551
13;0;61;14;"Göhren";6,89;1278;626;652;18586
13;0;61;16;"Gustow";28,44;654;332;322;18574
13;0;61;17;"Insel Hiddensee";19,02;1077;531;546;18565
13;0;61;19;"Kluis";21,4;440;226;214;18569
13;0;61;20;"Lancken-Granitz";13,78;403;202;201;18586
13;0;61;21;"Lietzow";8,38;300;154;146;18528
13;0;61;22;"Lohme";13,7;566;289;277;18551
13;0;61;23;"Middelhagen";9,62;605;301;304;18586
13;0;61;24;"Neuenkirchen";22,89;391;226;165;18569
13;0;61;25;"Parchtitz";25,05;823;408;415;18528
13;0;61;26;"Patzig";8,05;522;270;252;18528
13;0;61;27;"Poseritz";40,17;1154;569;585;18574
13;0;61;28;"Putbus, Stadt";66,6;4768;2404;2364;18581
13;0;61;29;"Putgarten";12,65;289;159;130;18556
13;0;61;30;"Ralswiek";16,53;304;166;138;18528
13;0;61;31;"Rambin";31,43;1042;535;507;18573
13;0;61;32;"Rappin";29,07;353;184;169;18528
13;0;61;33;"Sagard";27,93;2749;1350;1399;18551
13;0;61;34;"Samtens";32,44;2087;1029;1058;18573
13;0;61;35;"Sassnitz, Stadt";47,09;10747;5268;5479;18546
13;0;61;36;"Schaprode";19,65;530;273;257;18569
13;0;61;37;"Sehlen";20,59;961;480;481;18528
13;0;61;38;"Sellin";14,33;2410;1152;1258;18586
13;0;61;39;"Thesenvitz";9,65;416;214;202;18528
13;0;61;40;"Thiessow";2,33;453;212;241;18586
13;0;61;41;"Trent";35,4;820;421;399;18569
13;0;61;42;"Ummanz";41,83;675;354;321;18569
13;0;61;43;"Wiek";25,53;1231;613;618;18556
13;0;61;44;"Zirkow";25,62;710;352;358;18528
13;0;62;1;"Ahlbeck";18,66;756;402;354;17375
13;0;62;2;"Altwarp";32,51;578;298;280;17375
13;0;62;3;"Altwigshagen";17,95;393;196;197;17379
13;0;62;5;"Bergholz";21,69;408;211;197;17321
13;0;62;7;"Blankensee";34,21;584;308;276;17322
13;0;62;8;"Blumenhagen";9,29;372;195;177;17337
13;0;62;9;"Boock";12,89;618;303;315;17322
13;0;62;10;"Brietzig";10,47;219;113;106;17309
13;0;62;11;"Damerow";7,82;153;77;76;17309
13;0;62;12;"Eggesin, Stadt";88,01;5483;2758;2725;17367
13;0;62;13;"Fahrenwalde";26,1;380;196;184;17309
13;0;62;14;"Ferdinandshof";47,2;3070;1502;1568;17379
13;0;62;16;"Glasow";15,45;186;111;75;17322
13;0;62;17;"Grambin";17,88;466;234;232;17375
13;0;62;18;"Grambow";34,87;1049;538;511;17321
13;0;62;19;"Groß Luckow";8,84;231;123;108;17337
13;0;62;21;"Hammer a.d. Uecker";21,47;539;285;254;17358
13;0;62;22;"Heinrichsruh";16,96;289;149;140;17379
13;0;62;23;"Heinrichswalde";14,3;509;266;243;17379
13;0;62;24;"Hintersee";44,42;356;183;173;17375
13;0;62;25;"Jatznick";33,34;2021;1020;1001;17309
13;0;62;26;"Klein Luckow";19,4;230;124;106;17337
13;0;62;27;"Koblentz";22,98;252;142;110;17309
13;0;62;28;"Krackow";44,04;768;405;363;17328
13;0;62;29;"Krugsdorf";8,34;426;221;205;17309
13;0;62;31;"Leopoldshagen";19,56;796;409;387;17375
13;0;62;32;"Liepgarten";32,81;862;430;432;17375
13;0;62;33;"Löcknitz";22,67;2948;1418;1530;17321
13;0;62;34;"Luckow";37,57;697;351;346;17375
13;0;62;36;"Meiersberg";10,11;468;238;230;17375
13;0;62;38;"Mönkebude";34,23;803;395;408;17375
13;0;62;39;"Nadrensee";20,71;346;166;180;17329
13;0;62;40;"Nieden";6,49;191;99;92;17309
13;0;62;42;"Papendorf";10,5;275;136;139;17309
13;0;62;43;"Pasewalk, Stadt";54,99;11856;5780;6076;17309
13;0;62;44;"Penkun, Stadt";78,63;2065;1049;1016;17328
13;0;62;45;"Plöwen";15,2;290;149;141;17321
13;0;62;46;"Polzow";8,5;265;133;132;17309
13;0;62;47;"Ramin";46,95;700;364;336;17321
13;0;62;49;"Rollwitz";17,35;655;331;324;17309
13;0;62;50;"Rossow";23,09;502;237;265;17321
13;0;62;51;"Rothemühl";30,49;330;175;155;17379
13;0;62;52;"Rothenklempenow";58,07;721;375;346;17321
13;0;62;53;"Schönwalde";20,95;522;267;255;17309
13;0;62;56;"Strasburg (Uckermark), Stadt";86,83;5934;2846;3088;17335
13;0;62;57;"Torgelow-Holländerei";5,8;442;228;214;17358
13;0;62;58;"Torgelow, Stadt";49,46;9909;4934;4975;17358
13;0;62;59;"Ueckermünde, Stadt";84,69;10399;5319;5080;17373
13;0;62;60;"Viereck";54,75;1427;757;670;17309
13;0;62;61;"Vogelsang-Warsin";63,2;402;199;203;17375
13;0;62;62;"Wilhelmsburg";47,04;924;477;447;17379
13;0;62;64;"Zerrenthin";14,42;493;248;245;17309
13;0;62;65;"Züsedom";10,35;278;153;125;17309
13;0;62;66;"Lübs";30,05;426;220;206;17379
14;1;61;0;"Chemnitz, Stadt";220,86;245700;117653;128047;9111
14;1;66;0;"Plauen, Stadt";102,12;68430;32734;35696;8523
14;1;67;0;"Zwickau, Stadt";102,54;96786;46410;50376;8056
14;1;71;10;"Annaberg-Buchholz, Stadt";27,7;22808;10885;11923;9456
14;1;71;30;"Bärenstein";5,45;2684;1296;1388;9471
14;1;71;50;"Crottendorf";36,46;4564;2224;2340;9474
14;1;71;80;"Ehrenfriedersdorf, Stadt";15,86;5238;2533;2705;9427
14;1;71;90;"Elterlein, Stadt";45,87;3217;1613;1604;9481
14;1;71;110;"Gelenau/Erzgeb.";21,11;4701;2288;2413;9423
14;1;71;120;"Geyer, Stadt";18,76;4034;1976;2058;9468
14;1;71;190;"Jöhstadt, Stadt";49,69;3230;1629;1601;9477
14;1;71;200;"Königswalde";19,54;2384;1167;1217;9471
14;1;71;210;"Mildenau";31,67;3748;1852;1896;9456
14;1;71;240;"Oberwiesenthal, Kurort, Stadt";39,98;2675;1308;1367;9484
14;1;71;250;"Scheibenberg, Stadt";9,01;2347;1180;1167;9481
14;1;71;260;"Schlettau, Stadt";21,17;2705;1303;1402;9487
14;1;71;295;"Sehmatal";44,45;7270;3579;3691;9465
14;1;71;310;"Tannenberg";7,94;1254;630;624;9468
14;1;71;320;"Thum, Stadt";18,89;5814;2808;3006;9419
14;1;71;340;"Thermalbad Wiesenbad";24,62;3710;1839;1871;9488
14;1;73;10;"Bernsdorf";15,07;2536;1270;1266;9337
14;1;73;30;"Callenberg";39,82;5623;2775;2848;9337
14;1;73;60;"Gersdorf";9,7;4444;2199;2245;9355
14;1;73;70;"Glauchau, Stadt";51,49;25760;12486;13274;8371
14;1;73;100;"Hohenstein-Ernstthal, Stadt";18,33;16344;7972;8372;9337
14;1;73;130;"Lichtenstein/Sa., Stadt";15,48;13370;6341;7029;9350
14;1;73;140;"Limbach-Oberfrohna, Stadt";50,17;26597;12732;13865;9212
14;1;73;160;"Meerane, Stadt";19,76;16937;8076;8861;8393
14;1;73;180;"Niederfrohna";10,1;2519;1246;1273;9243
14;1;73;190;"Oberlungwitz, Stadt";14,67;6596;3190;3406;9353
14;1;73;200;"Oberwiera";14,33;1211;612;599;8396
14;1;73;220;"Remse";14,79;1942;962;980;8373
14;1;73;240;"Schönberg";15,48;1003;492;511;8393
14;1;73;250;"St. Egidien";21,24;3603;1816;1787;9356
14;1;73;260;"Waldenburg, Stadt";25,06;4529;2227;2302;8396
14;1;77;10;"Augustusburg, Stadt";23,41;5152;2540;2612;9573
14;1;77;20;"Bobritzsch";49,7;4621;2300;2321;9627
14;1;77;30;"Brand-Erbisdorf, Stadt";46,24;11087;5360;5727;9618
14;1;77;70;"Dorfchemnitz";29,53;1785;888;897;9619
14;1;77;80;"Eppendorf";33,69;4721;2269;2452;9575
14;1;77;110;"Falkenau";9,08;2040;1018;1022;9569
14;1;77;120;"Flöha, Stadt";18,57;10492;4981;5511;9557
14;1;77;130;"Frankenstein";21,5;1208;597;611;9569
14;1;77;140;"Frauenstein, Stadt";58,83;3253;1608;1645;9623
14;1;77;150;"Freiberg, Stadt";48,05;42897;20970;21927;9599
14;1;77;160;"Gahlenz";13,3;898;448;450;9569
14;1;77;170;"Großhartmannsdorf";32,23;2807;1418;1389;9618
14;1;77;180;"Großschirma, Stadt";61,44;6084;3051;3033;9603
14;1;77;210;"Halsbrücke";41,08;5572;2778;2794;9633
14;1;77;230;"Hilbersdorf";5,54;1427;690;737;9627
14;1;77;260;"Leubsdorf";34,34;3905;1977;1928;9573
14;1;77;270;"Lichtenberg/Erzgeb.";33,17;2957;1464;1493;9638
14;1;77;290;"Mulda/Sa.";43,08;2874;1461;1413;9619
14;1;77;300;"Neuhausen/Erzgeb.";48,03;3204;1596;1608;9544
14;1;77;320;"Niederwiesa";16,36;5237;2567;2670;9577
14;1;77;330;"Oberschöna";44,22;3679;1889;1790;9600
14;1;77;340;"Oederan, Stadt";42,55;7015;3424;3591;9569
14;1;77;350;"Rechenberg-Bienenmühle";52,49;2278;1129;1149;9623
14;1;77;370;"Reinsberg";49,66;3247;1642;1605;9629
14;1;77;380;"Sayda, Stadt";35,17;2180;1084;1096;9619
14;1;77;400;"Weißenborn/Erzgeb.";22,51;2723;1377;1346;9600
14;1;78;10;"Adorf/Vogtl., Stadt";42,8;5717;2759;2958;8626
14;1;78;30;"Auerbach/Vogtl., Stadt";55,38;20890;9989;10901;8209
14;1;78;40;"Bad Brambach";43,83;2179;1026;1153;8648
14;1;78;50;"Bad Elster, Stadt";19,73;4032;1917;2115;8645
14;1;78;70;"Bergen";8,3;1060;519;541;8239
14;1;78;80;"Bösenbrunn";34,22;1339;648;691;8606
14;1;78;100;"Burgstein";57,9;2010;1022;988;8538
14;1;78;130;"Eichigt";32,64;1362;708;654;8626
14;1;78;140;"Ellefeld";4,55;3059;1464;1595;8236
14;1;78;150;"Elsterberg, Stadt";25,07;4991;2410;2581;7985
14;1;78;160;"Erlbach";21,72;1889;947;942;8265
14;1;78;170;"Falkenstein/Vogtl., Stadt";31,05;9258;4358;4900;8223
14;1;78;190;"Grünbach, Höhenluftkurort";27,53;1914;911;1003;8223
14;1;78;200;"Hammerbrücke";8,15;1369;677;692;8269
14;1;78;220;"Heinsdorfergrund";21,96;2319;1128;1191;8468
14;1;78;250;"Klingenthal/Sa., Stadt";28,66;8831;4187;4644;8248
14;1;78;290;"Lengenfeld, Stadt";47,16;8005;3919;4086;8485
14;1;78;310;"Leubnitz";29,64;1469;745;724;8539
14;1;78;320;"Limbach";14,16;1579;762;817;8491
14;1;78;330;"Markneukirchen, Stadt";47,38;6930;3376;3554;8258
14;1;78;350;"Mehltheuer";22,09;1568;797;771;8539
14;1;78;360;"Morgenröthe-Rautenkranz";30,03;851;419;432;8262
14;1;78;370;"Mühlental";39,56;1621;826;795;8261
14;1;78;380;"Mühltroff, Stadt";27,7;1889;917;972;7919
14;1;78;390;"Mylau, Stadt";4,73;2931;1456;1475;8499
14;1;78;400;"Netzschkau, Stadt";12,52;4361;2057;2304;8491
14;1;78;410;"Neuensalz";33,45;2383;1190;1193;8541
14;1;78;420;"Neumark";17,35;3262;1584;1678;8496
14;1;78;440;"Neustadt/Vogtl.";12,99;1204;617;587;8223
14;1;78;470;"Oelsnitz, Stadt";53,63;12020;5785;6235;8606
14;1;78;480;"Pausa/Vogtl., Stadt";36,57;3813;1846;1967;7952
14;1;78;490;"Pöhl";36,59;2871;1405;1466;8543
14;1;78;510;"Reichenbach im Vogtland, Stadt";29,73;21478;10182;11296;8468
14;1;78;520;"Reuth";30,66;1024;506;518;8538
14;1;78;540;"Rodewisch, Stadt";26,89;7439;3572;3867;8228
14;1;78;610;"Schöneck/Vogtl., Stadt";54,91;3639;1754;1885;8261
14;1;78;620;"Steinberg";20,42;3051;1487;1564;8237
14;1;78;640;"Syrau";15,66;1658;809;849;8548
14;1;78;650;"Tannenbergsthal/Vogtl.";17,92;1501;751;750;8262
14;1;78;660;"Theuma";9,82;1141;562;579;8541
14;1;78;670;"Tirpersdorf";19,45;1492;743;749;8606
14;1;78;680;"Treuen, Stadt";43,72;8892;4295;4597;8233
14;1;78;700;"Triebel/Vogtl.";43,11;1549;798;751;8606
14;1;78;720;"Weischlitz";33,1;3541;1741;1800;8538
14;1;78;730;"Werda";13,58;1690;820;870;8223
14;1;78;750;"Zwota";21,84;1497;726;771;8267
14;1;81;10;"Amtsberg";23,23;4185;2020;2165;9439
14;1;81;30;"Börnichen/Erzgeb.";15,48;1094;565;529;9437
14;1;81;40;"Borstendorf";14,52;1430;692;738;9579
14;1;81;60;"Deutschneudorf";8,03;1170;598;572;9548
14;1;81;80;"Drebach";21,44;3534;1779;1755;9435
14;1;81;110;"Gornau/Erzgeb.";19,87;4039;2045;1994;9405
14;1;81;130;"Großolbersdorf";22,61;3149;1550;1599;9432
14;1;81;140;"Großrückerswalde";26,69;3882;1949;1933;9518
14;1;81;150;"Grünhainichen";5,31;1329;632;697;9579
14;1;81;170;"Heidersdorf";9,49;923;475;448;9526
14;1;81;240;"Lengefeld, Stadt";47,52;4670;2267;2403;9514
14;1;81;260;"Marienberg, Stadt";105,91;14005;6931;7074;9496
14;1;81;280;"Olbernhau, Stadt";70,42;10716;5215;5501;9526
14;1;81;285;"Pfaffroda";55,13;3018;1537;1481;9526
14;1;81;300;"Pobershau";5,41;2072;1034;1038;9496
14;1;81;310;"Pockau";36,04;4177;2044;2133;9509
14;1;81;350;"Seiffen/Erzgeb., Kurort";12,43;2600;1329;1271;9548
14;1;81;370;"Venusberg";11,3;2334;1170;1164;9435
14;1;81;380;"Waldkirchen/Erzgeb.";8,96;1185;591;594;9437
14;1;81;390;"Wolkenstein, Stadt";30,51;4272;2086;2186;9429
14;1;81;410;"Zöblitz, Stadt";22,14;2999;1493;1506;9517
14;1;81;420;"Zschopau, Stadt";22,9;11247;5507;5740;9405
14;1;82;20;"Altmittweida";14,07;2077;1027;1050;9648
14;1;82;40;"Lichtenau";49,02;7973;3971;4002;9244
14;1;82;60;"Burgstädt, Stadt";25,76;12037;5695;6342;9217
14;1;82;80;"Claußnitz";21,12;3451;1685;1766;9236
14;1;82;100;"Erlau";37,75;3580;1813;1767;9306
14;1;82;120;"Frankenberg/Sa., Stadt";65,49;16521;8142;8379;9669
14;1;82;130;"Geringswalde, Stadt";29,94;4979;2461;2518;9326
14;1;82;150;"Hainichen, Stadt";51,58;9314;4563;4751;9661
14;1;82;160;"Hartmannsdorf";10,28;4737;2281;2456;9232
14;1;82;190;"Königsfeld";28,29;1717;883;834;9306
14;1;82;200;"Königshain-Wiederau";30,89;2976;1483;1493;9306
14;1;82;210;"Kriebstein";31,01;2594;1298;1296;9648
14;1;82;260;"Lunzenau, Stadt";28,06;4996;2397;2599;9328
14;1;82;280;"Mittweida, Stadt";41,24;16277;7904;8373;9648
